primary_alias_key,row_count,first_date_iso,last_date_iso,channel_bucket_top,product_family_top,suggested_grade_top,landing_paths,ledger_path_candidates,example_management_memo,example_generated_url,existing_mapping_status,existing_selected_campaign_id,existing_selected_campaign_name,existing_confidence,existing_review_reason,next_join_key_recommendation
crm_2025awards_event,1,,,other_utm,unknown,C_landing_alias_candidate,/eventpage,/eventpage,CRM_바이오컴_연말_이벤트안내,https://biocom.kr/eventpage?utm_source=crm_2025awards_event&utm_medium=crm_2025awards_event&utm_campaign=crm_2025awards_event&utm_content=crm_2025awards_event,,,,,,landing_path + channel rule
crm_2025awards_review,1,,,other_utm,unknown,C_landing_alias_candidate,/shop_mypage,/shop_mypage;/shopmypage,CRM_바이오컴_연말_마이페이지,https://biocom.kr/shop_mypage?utm_source=crm_2025awards_review&utm_medium=crm_2025awards_review&utm_campaign=crm_2025awards_review&utm_content=crm_2025awards_review,,,,,,landing_path + channel rule
crm_2025awards_supple,1,,,other_utm,unknown,C_landing_alias_candidate,/supplements,/supplements,CRM_바이오컴_연말_건기식,https://biocom.kr/supplements?utm_source=crm_2025awards_supple&utm_medium=crm_2025awards_supple&utm_campaign=crm_2025awards_supple&utm_content=crm_2025awards_supple,,,,,,landing_path + channel rule
crm_2025bf_end,1,,,other_utm,unknown,C_landing_alias_candidate,/supplements,/supplements,CRM_2025블프 오늘종료,https://biocom.kr/supplements?utm_source=crm_2025bf_end&utm_medium=crm_2025bf_end&utm_campaign=crm_2025bf_end&utm_content=crm_2025bf_end,,,,,,landing_path + channel rule
crm_2025rebf_open,1,2025-11-24,2025-11-24,other_utm,unknown,C_landing_alias_candidate,/supplements,/supplements,CRM_2025re블프_오픈,https://biocom.kr/supplements?utm_source=crm_2025rebf_open&utm_medium=crm_2025rebf_open&utm_campaign=crm_2025rebf_open&utm_content=crm_2025rebf_open,,,,,,landing_path + channel rule
crm_5event_511_1,1,,,other_utm,unknown,C_landing_alias_candidate,/familyevent,/familyevent,5/11 가정의달 CRM_메인 이미지,https://biocom.kr/familyevent?utm_source=crm_5event_511_1&utm_medium=crm_5event_511_1&utm_campaign=crm_5event_511_1&utm_content=crm_5event_511_1,,,,,,landing_path + channel rule
crm_5event_511_2,1,,,other_utm,hormone,C_landing_alias_candidate,/hormon_store,/hormon_store;/hormonstore,5/11 가정의달 CRM_호르몬세트,https://biocom.kr/hormon_store/?idx=219&utm_source=crm_5event_511_2&utm_medium=crm_5event_511_2&utm_campaign=crm_5event_511_2&utm_content=crm_5event_511_2,,,,,,landing_path + channel rule
crm_5event_511_3,1,,,other_utm,unknown,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,5/11 가정의달 CRM_영데이즈,https://biocom.kr/shop_view/?idx=300&utm_source=crm_5event_511_3&utm_medium=crm_5event_511_3&utm_campaign=crm_5event_511_3&utm_content=crm_5event_511_3,,,,,,landing_path + channel rule
crm_5event_511_4,1,,,other_utm,supplements,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,5/11 가정의달 CRM_풍성밸런스,https://biocom.kr/shop_view/?idx=171&utm_source=crm_5event_511_4&utm_medium=crm_5event_511_4&utm_campaign=crm_5event_511_4&utm_content=crm_5event_511_4,,,,,,landing_path + channel rule
crm_5event_56,1,,,other_utm,unknown,C_landing_alias_candidate,/familyevent,/familyevent,,https://www.biocom.kr/familyevent?utm_source=crm_5event_56&utm_medium=crm_5event_56&utm_campaign=crm_5event_56&utm_content=crm_5event_56,,,,,,landing_path + channel rule
crm_5event_open1,1,,,other_utm,unknown,C_landing_alias_candidate,/familyevent,/familyevent,가정의달 오픈 CRM _1,https://biocom.kr/familyevent?utm_source=crm_5event_open1&utm_medium=crm_5event_open1&utm_campaign=crm_5event_open1&utm_content=crm_5event_open1,,,,,,landing_path + channel rule
crm_5event_open_event,1,,,other_utm,hormone,C_landing_alias_candidate,/hormon_store,/hormon_store;/hormonstore,가정의달 오픈 CRM _키트구매시 추첨증정,https://biocom.kr/hormon_store/?idx=219&utm_source=crm_5event_open_event&utm_medium=crm_5event_open_event&utm_campaign=crm_5event_open_event&utm_content=crm_5event_open_event,,,,,,landing_path + channel rule
crm_5event_open_hormon,1,,,other_utm,hormone,C_landing_alias_candidate,/hormon_store,/hormon_store;/hormonstore,가정의달 오픈 CRM _호르몬,https://biocom.kr/hormon_store/?idx=219&utm_source=crm_5event_open_hormon&utm_medium=crm_5event_open_hormon&utm_campaign=crm_5event_open_hormon&utm_content=crm_5event_open_hormon,,,,,,landing_path + channel rule
crm_5event_open_ps,1,,,other_utm,supplements,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,가정의달 오픈 CRM _풍성버튼,https://biocom.kr/shop_view/?idx=171&utm_source=crm_5event_open_ps&utm_medium=crm_5event_open_ps&utm_campaign=crm_5event_open_ps&utm_content=crm_5event_open_ps,,,,,,landing_path + channel rule
crm_5event_open_yd,1,,,other_utm,unknown,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,가정의달 오픈 CRM _영데이즈버튼,https://biocom.kr/shop_view/?idx=300&utm_source=crm_5event_open_yd&utm_medium=crm_5event_open_yd&utm_campaign=crm_5event_open_yd&utm_content=crm_5event_open_yd,,,,,,landing_path + channel rule
crm_Best set_d-3,1,,,other_utm,organicacid,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,종대사 세트_종료3일전 리마인드 퀴즈형 CRM,https://biocom.kr/shop_view/?idx=328&utm_source=crm_best%20set_d-3&utm_medium=crm_best%20set_d-3&utm_campaign=crm_Best%20set_d-3&utm_content=crm_Best%20set_d-3,,,,,,landing_path + channel rule
crm_Best set_last_1,1,2025-07-11,2025-07-11,other_utm,organicacid,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,종대사 세트_오늘종료 CRM 타겟1) 회원가입 후 미구매 (2024~2025),https://biocom.kr/shop_view/?idx=328&utm_source=crm_best%20set_last_1&utm_medium=crm_best%20set_last_1&utm_campaign=crm_Best%20set_last_1&utm_content=crm_Best%20set_last_1,,,,,,landing_path + channel rule
crm_Best set_last_2,1,,,other_utm,organicacid,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,종대사 세트_오늘종료 CRM 타겟2) 타 검사권 & 영양제 1년 이내 구매고객,https://biocom.kr/shop_view/?idx=328&utm_source=crm_best%20set_last_2&utm_medium=crm_best%20set_last_2&utm_campaign=crm_Best%20set_last_2&utm_content=crm_Best%20set_last_2,,,,,,landing_path + channel rule
crm_Best set_last_3,1,,,other_utm,igg,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,"종대사 세트_오늘종료 CRM 타겟3) 종대사/음과검 구매 후, 검사권 6개월간 미구매 고객",https://biocom.kr/shop_view/?idx=328&utm_source=crm_best%20set_last_3&utm_medium=crm_best%20set_last_3&utm_campaign=crm_Best%20set_last_3&utm_content=crm_Best%20set_last_3,,,,,,landing_path + channel rule
crm_Best set_open,1,,,other_utm,igg,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,CRM_종대사+음과검 SET 오픈,https://biocom.kr/shop_view/?idx=328&utm_source=crm_best%20set_open&utm_medium=crm_best%20set_open&utm_campaign=crm_Best%20set_open&utm_content=crm_Best%20set_open,,,,,,landing_path + channel rule
crm_Health food open,1,2025-04-22,2025-04-22,other_utm,unknown,C_landing_alias_candidate,/all_supplements,/all_supplements;/allsupplements,바이오컴 X 팀키토 건강식품 OPEN | CRM 1,https://biocom.kr/all_supplements?utm_source=crm_health%20food%20open1&utm_medium=crm_health%20food%20open&utm_campaign=crm_Health%20food%20open&utm_content=crm_Health%20food%20open,,,,,,landing_path + channel rule
crm_Health food open2,1,,,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,바이오컴 X 팀키토 건강식품 OPEN | CRM 2,https://biocom.kr/HealthFood?utm_source=crm_health%20food%20open2&utm_medium=crm_health%20food%20open2&utm_campaign=crm_Health%20food%20open2&utm_content=crm_Health%20food%20open2,,,,,,landing_path + channel rule
crm_Health food open3,1,,,other_utm,unknown,C_landing_alias_candidate,/DietMealBox,/DietMealBox,바이오컴 X 팀키토 건강식품 OPEN | CRM 3,https://biocom.kr/DietMealBox?utm_source=crm_health%20food%20open3&utm_medium=crm_health%20food%20open3&utm_campaign=crm_Health%20food%20open3&utm_content=crm_Health%20food%20open3,,,,,,landing_path + channel rule
crm_Health food open4-1,1,,,other_utm,unknown,C_landing_alias_candidate,/920,/920,바이오컴 X 팀키토 건강식품 OPEN | CRM 4-1,https://biocom.kr/920/?q=YToxOntzOjEyOiJrZXl3b3JkX3R5cGUiO3M6MzoiYWxsIjt9&only_photo=Y&utm_source=crm_health%20food%20open4-1&utm_medium=crm_health%20food%20open4-1&utm_campaign=crm_Health%20food%20open4-1&utm_content=crm_Health%20food%20open4-1,,,,,,landing_path + channel rule
crm_Health food open4-2,1,,,other_utm,unknown,C_landing_alias_candidate,/all_supplements,/all_supplements;/allsupplements,바이오컴 X 팀키토 건강식품 OPEN | CRM 4-2,https://biocom.kr/all_supplements?utm_source=crm_health%20food%20open4-2&utm_medium=crm_health%20food%20open4-2&utm_campaign=crm_Health%20food%20open4-2&utm_content=crm_Health%20food%20open4-2,,,,,,landing_path + channel rule
crm_Spring_end_HealthFood,1,2026-03-13,2026-03-13,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,CRM_봄받아요_종료_영양제,https://biocom.kr/HealthFood?utm_source=crm_spring_end_healthfood&utm_medium=crm_spring_end_healthfood&utm_campaign=crm_Spring_end_HealthFood&utm_content=crm_Spring_end_HealthFood,,,,,,landing_path + channel rule
crm_Spring_end_gum,1,,,other_utm,service_or_kit,C_landing_alias_candidate,/service,/service,CRM_봄받아요_종료_검사권,https://biocom.kr/service?utm_source=crm_spring_end_gum&utm_medium=crm_spring_end_gum&utm_campaign=crm_Spring_end_gum&utm_content=crm_Spring_end_gum,,,,,,landing_path + channel rule
crm_Spring_open,1,2026-03-02,2026-03-02,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,CRM_봄받아요_오픈,https://biocom.kr/HealthFood?utm_source=crm_spring_open&utm_medium=crm_spring_open&utm_campaign=crm_Spring_open&utm_content=crm_Spring_open,,,,,,landing_path + channel rule
crm_adieu,1,2023-12-18,2023-12-18,kakao_crm_or_ad,unknown,C_landing_alias_candidate,/supplementsmall,/supplementsmall,[바이오컴] 연말이벤트 crm,https://biocom.kr/supplementsmall?utm_source=kakao_adieu&utm_medium=message_adieu&utm_campaign=crm_adieu&utm_content=gift_set_adieu,,,,,,landing_path + channel rule
crm_arang_challenge_code,1,,,other_utm,unknown,C_landing_alias_candidate,/arang-challenge-code,/arang-challenge-code,아랑챌린지_오픈crm_코드입력,https://biocom.kr/arang-challenge-code?utm_source=crm_arang_challenge_code&utm_medium=crm_arang_challenge_code&utm_campaign=crm_arang_challenge_code&utm_content=crm_arang_challenge_code,,,,,,landing_path + channel rule
crm_bgjelly_earlybird,1,,,other_utm,supplements,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,CRM_방탄젤리_얼리버드,https://biocom.kr/shop_view/?idx=279&utm_source=crm_bgjelly_earlybird&utm_medium=crm_bgjelly_earlybird&utm_campaign=crm_bgjelly_earlybird&utm_content=crm_bgjelly_earlybird,,,,,,landing_path + channel rule
crm_bgjelly_lunchingend_260122,1,,,other_utm,supplements,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,CRM_방탄젤리_런칭종료,https://biocom.kr/shop_view/?idx=279&utm_source=crm_bgjelly_lunchingend_260122&utm_medium=crm_bgjelly_lunchingend_260122&utm_campaign=crm_bgjelly_lunchingend_260122&utm_content=crm_bgjelly_lunchingend_260122,,,,,,landing_path + channel rule
crm_biocom_11pro_1p_supplement,1,,,other_utm,unknown,C_landing_alias_candidate,/supplements,/supplements,CRM_바이오컴_11월 프로모션_1p_건기식,https://biocom.kr/supplements?utm_source=crm_biocom_11pro_1p_supplement&utm_medium=crm_biocom_11pro_1p_supplement&utm_campaign=crm_biocom_11pro_1p_supplement&utm_content=crm_biocom_11pro_1p_supplement,,,,,,landing_path + channel rule
crm_biocom_11pro_2p_biobal,1,,,other_utm,unknown,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,CRM_바이오컴_11월 프로모션_2p_바밸,https://biocom.kr/shop_view/?idx=97&utm_source=crm_biocom_11pro_2p_biobal&utm_medium=crm_biocom_11pro_2p_biobal&utm_campaign=crm_biocom_11pro_2p_biobal&utm_content=crm_biocom_11pro_2p_biobal,,,,,,landing_path + channel rule
crm_biocom_11pro_2p_darae,1,,,other_utm,unknown,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,CRM_바이오컴_11월 프로모션_2p_다래,https://biocom.kr/shop_view/?idx=225&utm_source=crm_biocom_11pro_2p_darae&utm_medium=crm_biocom_11pro_2p_darae&utm_campaign=crm_biocom_11pro_2p_darae&utm_content=crm_biocom_11pro_2p_darae,,,,,,landing_path + channel rule
crm_biocom_11pro_3p_igg,1,,,other_utm,igg,C_landing_alias_candidate,/igg_store,/igg_store;/iggstore,CRM_바이오컴_11월 프로모션_3p_음과검,https://biocom.kr/igg_store/?idx=85&utm_source=crm_biocom_11pro_3p_igg&utm_medium=crm_biocom_11pro_3p_igg&utm_campaign=crm_biocom_11pro_3p_igg&utm_content=crm_biocom_11pro_3p_igg,,,,,,landing_path + channel rule
crm_biocom_11pro_4p_sunfiber,1,,,other_utm,unknown,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,CRM_바이오컴_11월 프로모션_4p_썬화이버,https://biocom.kr/shop_view/?idx=173&utm_source=crm_biocom_11pro_4p_sunfiber&utm_medium=crm_biocom_11pro_4p_sunfiber&utm_campaign=crm_biocom_11pro_4p_sunfiber&utm_content=crm_biocom_11pro_4p_sunfiber,,,,,,landing_path + channel rule
crm_biocom_2025bf_open,1,,,other_utm,unknown,C_landing_alias_candidate,/supplements,/supplements,CRM_바이오컴_2025블프오픈,https://biocom.kr/supplements?utm_source=crm_biocom_2025bf_open&utm_medium=crm_biocom_2025bf_open&utm_campaign=crm_biocom_2025bf_open&utm_content=crm_biocom_2025bf_open,,,,,,landing_path + channel rule
crm_biocom_hormonpromotion_0508,1,,,other_utm,hormone,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,CRM_바이오컴_종호균프로모션,https://biocom.kr/shop_view?idx=506&utm_source=crm_biocom_hormonpromotion_0508&utm_medium=crm_biocom_hormonpromotion_0508&utm_campaign=crm_biocom_hormonpromotion_0508&utm_content=crm_biocom_hormonpromotion_0508,,,,,,landing_path + channel rule
crm_dangdang_last,1,2025-08-01,2025-08-01,other_utm,unknown,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,CRM_혈당관리 오늘종료 CRM,https://biocom.kr/shop_view/?idx=317&utm_source=crm_dangdang_last&utm_medium=crm_dangdang_last&utm_campaign=crm_dangdang_last&utm_content=crm_dangdang_last,,,,,,landing_path + channel rule
crm_dangdang_open_2507,1,,,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,CRM_당당케어 완판기념 사전예약 오픈,https://biocom.kr/HealthFood/?idx=317&utm_source=crm_dangdang_open_2507&utm_medium=crm_dangdang_open_2507&utm_campaign=crm_dangdang_open_2507&utm_content=crm_dangdang_open_2507,,,,,,landing_path + channel rule
crm_darecare_piknic,1,2026-03-20,2026-03-20,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,CRM_다래케어_나들이케어,https://biocom.kr/HealthFood/?idx=225&utm_source=crm_darecare_piknic&utm_medium=crm_darecare_piknic&utm_campaign=crm_darecare_piknic&utm_content=crm_darecare_piknic,,,,,,landing_path + channel rule
crm_ddcare_subscribe,1,2025-08-19,2025-08-19,other_utm,supplements,C_landing_alias_candidate,/subscription,/subscription,당당케어 정기구독 유도 crm,https://biocom.kr/subscription/?idx=368&utm_source=crm_ddcare_subscribe&utm_medium=crm_ddcare_subscribe&utm_campaign=crm_ddcare_subscribe&utm_content=crm_ddcare_subscribe,,,,,,landing_path + channel rule
crm_ddcr_name event,1,,,external_landing,supplements,C_landing_alias_candidate,/p/DJ0USxxyiOn,/p/DJ0USxxyiOn,5/19 당당케어 이름맞추기 이벤트CRM_이벤트 참여하기,https://www.instagram.com/p/DJ0USxxyiOn/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==&utm_source=crm_ddcr_name%20event&utm_medium=crm_ddcr_name%20event&utm_campaign=crm_ddcr_name%20event&utm_content=crm_ddcr_name%20event,,,,,,landing_path + channel rule
crm_igg30k_end,1,,,other_utm,igg,C_landing_alias_candidate,/igg_store,/igg_store;/iggstore,CRM_음과검 3만이벤트_종료임박,https://biocom.kr/igg_store/?idx=85&utm_source=crm_igg30k_end&utm_medium=crm_igg30k_end&utm_campaign=crm_igg30k_end&utm_content=crm_igg30k_end,,,,,,landing_path + channel rule
crm_kolas_jhg_encore,1,2026-03-30,2026-03-30,other_utm,unknown,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,CRM_KOLAS_종호균_앵콜,https://biocom.kr/shop_view?idx=251&utm_source=crm_kolas_jhg_encore&utm_medium=crm_kolas_jhg_encore&utm_campaign=crm_kolas_jhg_encore&utm_content=crm_kolas_jhg_encore,,,,,,landing_path + channel rule
crm_kolas_jhg_open,1,2026-03-25,2026-03-25,other_utm,unknown,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,CRM_KOLAS_종호균_오픈,https://biocom.kr/shop_view?idx=251&utm_source=crm_kolas_jhg_open&utm_medium=crm_kolas_jhg_open&utm_campaign=crm_kolas_jhg_open&utm_content=crm_kolas_jhg_open,,,,,,landing_path + channel rule
crm_last_dangdang1,1,2025-06-10,2025-06-10,other_utm,supplements,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,당당케어_오늘종료 crm_정답,https://biocom.kr/shop_view/?idx=317&utm_source=crm_last_dangdang1&utm_medium=crm_last_dangdang1&utm_campaign=crm_last_dangdang1&utm_content=crm_last_dangdang1,,,,,,landing_path + channel rule
crm_last_dangdang2,1,,,other_utm,supplements,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,당당케어_오늘종료 crm_오답,https://biocom.kr/shop_view/?idx=317&utm_source=crm_last_dangdang2&utm_medium=crm_last_dangdang2&utm_campaign=crm_last_dangdang2&utm_content=crm_last_dangdang2,,,,,,landing_path + channel rule
crm_metadream_launch_remind_1114,1,,,other_utm,unknown,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,CRM_메타드림_연장,https://biocom.kr/shop_view/?idx=386&utm_source=crm_metadream_launch_remind_1114&utm_medium=crm_metadream_launch_remind_1114&utm_campaign=crm_metadream_launch_remind_1114&utm_content=crm_metadream_launch_remind_1114,,,,,,landing_path + channel rule
crm_metadream_launchend,1,,,other_utm,unknown,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,CRM_메타드림 종료임박,https://biocom.kr/shop_view/?idx=386&utm_source=crm_metadream_launchend&utm_medium=crm_metadream_launchend&utm_campaign=crm_metadream_launchend&utm_content=crm_metadream_launchend,,,,,,landing_path + channel rule
