 ,브랜드명,관리메모,랜딩페이지 URL*,"소스*
utm_source","매체*
utm_medium","캠페인*
utm_campaign","콘텐츠
utm_content","키워드 {query}
utm_term",랜딩페이지 URL + UTM 파라미터,단축 URL
,팀키토,팀키토_도시락오픈_슬로우에이징,https://teamketo.net/product/%EC%8A%AC%EB%A1%9C%EC%9A%B0%EC%97%90%EC%9D%B4%EC%A7%95-%ED%8C%80%ED%82%A4%ED%86%A0-%EB%8F%84%EC%8B%9C%EB%9D%BD-7%EC%A2%85-%EA%B3%A8%EB%9D%BC%EB%8B%B4%EA%B8%B0/123/category/1/display/2/?icid=PRODUCT_LIST.product_listmain_1,teamketo_youtube_slowaging,teamketo_youtube_slowaging,teamketo_youtube_slowaging,teamketo_youtube_slowaging,,https://teamketo.net/product/%EC%8A%AC%EB%A1%9C%EC%9A%B0%EC%97%90%EC%9D%B4%EC%A7%95-%ED%8C%80%ED%82%A4%ED%86%A0-%EB%8F%84%EC%8B%9C%EB%9D%BD-7%EC%A2%85-%EA%B3%A8%EB%9D%BC%EB%8B%B4%EA%B8%B0/123/category/1/display/2/?icid=PRODUCT_LIST.product_listmain_1&utm_source=teamketo_youtube_slowaging&utm_medium=teamketo_youtube_slowaging&utm_campaign=teamketo_youtube_slowaging&utm_content=teamketo_youtube_slowaging,
,,팀키토_도시락오픈_저포드맵,https://teamketo.net/product/%EC%A0%80%ED%8F%AC%EB%93%9C%EB%A7%B5-%ED%8C%80%ED%82%A4%ED%86%A0-%EB%8F%84%EC%8B%9C%EB%9D%BD-7%EC%A2%85-%EA%B3%A8%EB%9D%BC%EB%8B%B4%EA%B8%B0/124/category/1/display/2/?icid=PRODUCT_LIST.product_listmain_1,teamketo_youtube_lowfodmap,teamketo_youtube_lowfodmap,teamketo_youtube_lowfodmap,teamketo_youtube_lowfodmap,,https://teamketo.net/product/%EC%A0%80%ED%8F%AC%EB%93%9C%EB%A7%B5-%ED%8C%80%ED%82%A4%ED%86%A0-%EB%8F%84%EC%8B%9C%EB%9D%BD-7%EC%A2%85-%EA%B3%A8%EB%9D%BC%EB%8B%B4%EA%B8%B0/124/category/1/display/2/?icid=PRODUCT_LIST.product_listmain_1&utm_source=teamketo_youtube_lowfodmap&utm_medium=teamketo_youtube_lowfodmap&utm_campaign=teamketo_youtube_lowfodmap&utm_content=teamketo_youtube_lowfodmap,
,바이오컴,체험단_브랜드커넥트_클린밸런스,https://biocom.kr/HealthFood/?idx=172,naver_brandconnect_cleanbalance_post,naver_brandconnect_cleanbalance_post,naver_brandconnect_cleanbalance_post,naver_brandconnect_cleanbalance_post,,https://biocom.kr/HealthFood/?idx=172&utm_source=naver_brandconnect_cleanbalance_post&utm_medium=naver_brandconnect_cleanbalance_post&utm_campaign=naver_brandconnect_cleanbalance_post&utm_content=naver_brandconnect_cleanbalance_post,https://vo.la/1qAnxmO
260121,바이오컴,블로그_바이오컴_영양중금속분석,https://biocom.kr/mineraltest_store/?idx=6,blog_biocom_mineral,blog_biocom_mineral,blog_biocom_mineral,blog_biocom_mineral,,https://biocom.kr/mineraltest_store/?idx=6&utm_source=blog_biocom_mineral&utm_medium=blog_biocom_mineral&utm_campaign=blog_biocom_mineral&utm_content=blog_biocom_mineral,
,,메타광고_바이오컴_매거진피부_음과검,https://biocom.kr/igg_store/?idx=85,meta_biocom_skinmagagine_igg,meta_biocom_skinmagagine_igg,meta_biocom_skinmagagine_igg,meta_biocom_skinmagagine_igg,,https://biocom.kr/igg_store/?idx=85&utm_source=meta_biocom_skinmagagine_igg&utm_medium=meta_biocom_skinmagagine_igg&utm_campaign=meta_biocom_skinmagagine_igg&utm_content=meta_biocom_skinmagagine_igg,
,,메타광고_바이오컴_빵냥공구_음과검,https://biocom.kr/bbang,meta_biocom_bbangmarket_igg,meta_biocom_bbangmarket_igg,meta_biocom_bbangmarket_igg,meta_biocom_bbangmarket_igg,,https://biocom.kr/bbang?utm_source=meta_biocom_bbangmarket_igg&utm_medium=meta_biocom_bbangmarket_igg&utm_campaign=meta_biocom_bbangmarket_igg&utm_content=meta_biocom_bbangmarket_igg,
,,틱톡광고_바이오컴_종대사캠페인_종대사,https://biocom.kr/organicacid_store/?idx=259,tiktok_biocom_acidcam_acid,tiktok_biocom_acidcam_acid,tiktok_biocom_acidcam_acid,tiktok_biocom_acidcam_acid,,https://biocom.kr/organicacid_store/?idx=259&utm_source=tiktok_biocom_acidcam_acid&utm_medium=tiktok_biocom_acidcam_acid&utm_campaign=tiktok_biocom_acidcam_acid&utm_content=tiktok_biocom_acidcam_acid,
260122,바이오컴,메타광고_바이오컴_요즘픽파트너_종대사,https://biocom.kr/organicacid_store/?idx=259,meta_biocom_thesedays_acid,meta_biocom_thesedays_acid,meta_biocom_thesedays_acid,meta_biocom_thesedays_acid,,https://biocom.kr/organicacid_store/?idx=259&utm_source=meta_biocom_thesedays_acid&utm_medium=meta_biocom_thesedays_acid&utm_campaign=meta_biocom_thesedays_acid&utm_content=meta_biocom_thesedays_acid,
,,메타광고_바이오컴_종대사언박싱_종대사,https://biocom.kr/organicacid_store/?idx=259,meta_biocom_unboxingacid_acid,meta_biocom_unboxingacid_acid,meta_biocom_unboxingacid_acid,meta_biocom_unboxingacid_acid,,https://biocom.kr/organicacid_store/?idx=259&utm_source=meta_biocom_unboxingacid_acid&utm_medium=meta_biocom_unboxingacid_acid&utm_campaign=meta_biocom_unboxingacid_acid&utm_content=meta_biocom_unboxingacid_acid,
,,메타광고_바이오컴_남자피부_음과검,https://biocom.kr/igg_store/?idx=85,meta_biocom_menskin_igg,meta_biocom_menskin_igg,meta_biocom_menskin_igg,meta_biocom_menskin_igg,,https://biocom.kr/igg_store/?idx=85&utm_source=meta_biocom_menskin_igg&utm_medium=meta_biocom_menskin_igg&utm_campaign=meta_biocom_menskin_igg&utm_content=meta_biocom_menskin_igg,
,리커버리랩,메타광고_바이오컴_연뜰스토리_스스상페,https://smartstore.naver.com/miribio/products/12741855071,meta_biocom_yeonddlestory_recoverystore,meta_biocom_yeonddlestory_recoverystore,meta_biocom_yeonddlestory_recoverystore,meta_biocom_yeonddlestory_recoverystore,,https://smartstore.naver.com/miribio/products/12741855071?utm_source=meta_biocom_yeonddlestory_recoverystore&utm_medium=meta_biocom_yeonddlestory_recoverystore&utm_campaign=meta_biocom_yeonddlestory_recoverystore&utm_content=meta_biocom_yeonddlestory_recoverystore,
,,메타광고_바이오컴_무물스토리_스스상페,https://smartstore.naver.com/miribio/products/12741855071,meta_biocom_questionstory_recoverystore,meta_biocom_questionstory_recoverystore,meta_biocom_questionstory_recoverystore,meta_biocom_questionstory_recoverystore,,https://smartstore.naver.com/miribio/products/12741855071?utm_source=meta_biocom_questionstory_recoverystore&utm_medium=meta_biocom_questionstory_recoverystore&utm_campaign=meta_biocom_questionstory_recoverystore&utm_content=meta_biocom_questionstory_recoverystore,
,바이오컴,CRM_방탄젤리_런칭종료,https://biocom.kr/shop_view/?idx=279,crm_bgjelly_lunchingend_260122,crm_bgjelly_lunchingend_260122,crm_bgjelly_lunchingend_260122,crm_bgjelly_lunchingend_260122,,https://biocom.kr/shop_view/?idx=279&utm_source=crm_bgjelly_lunchingend_260122&utm_medium=crm_bgjelly_lunchingend_260122&utm_campaign=crm_bgjelly_lunchingend_260122&utm_content=crm_bgjelly_lunchingend_260122,
260123,바이오컴펫,메타광고_바이오컴펫_토리먹방수정,https://biocompet.kr/thecleanpetfood/?idx=50,meta_biocompet_tory_petfood,meta_biocompet_tory_petfood,meta_biocompet_tory_petfood,meta_biocompet_tory_petfood,,https://biocompet.kr/thecleanpetfood/?idx=50&utm_source=meta_biocompet_tory_petfood&utm_medium=meta_biocompet_tory_petfood&utm_campaign=meta_biocompet_tory_petfood&utm_content=meta_biocompet_tory_petfood,
,바이오컴,블로그_바이오컴_음과검,https://biocom.kr/shop_view/?idx=85,blog_biocomblog_igg,blog_biocomblog_igg,blog_biocomblog_igg,blog_biocomblog_igg,,https://biocom.kr/shop_view/?idx=85&utm_source=blog_biocomblog_igg&utm_medium=blog_biocomblog_igg&utm_campaign=blog_biocomblog_igg&utm_content=blog_biocomblog_igg,
260125,바이오컴,메타광고_바이오컴_연뜰_종대사,https://biocom.kr/shop_view/?idx=434,meta_biocom_yeonddle_acid,meta_biocom_yeonddle_acid,meta_biocom_yeonddle_acid,meta_biocom_yeonddle_acid,,https://biocom.kr/shop_view/?idx=434&utm_source=meta_biocom_yeonddle_acid&utm_medium=meta_biocom_yeonddle_acid&utm_campaign=meta_biocom_yeonddle_acid&utm_content=meta_biocom_yeonddle_acid,
,리커버리랩,메타광고_리커버리랩_카드뉴스_스스상페,https://smartstore.naver.com/miribio/products/12741855071,meta_recoverylab_cardnews_smartstore,meta_recoverylab_cardnews_smartstore,meta_recoverylab_cardnews_smartstore,meta_recoverylab_cardnews_smartstore,,https://smartstore.naver.com/miribio/products/12741855071?utm_source=meta_recoverylab_cardnews_smartstore&utm_medium=meta_recoverylab_cardnews_smartstore&utm_campaign=meta_recoverylab_cardnews_smartstore&utm_content=meta_recoverylab_cardnews_smartstore,
260128_,바이오컴,메타광고_바이오컴_캥맨공구_음과검,https://biocom.kr/km01,meta_biocom_kmmarket_igg,meta_biocom_kmmarket_igg,meta_biocom_kmmarket_igg,meta_biocom_kmmarket_igg,,https://biocom.kr/km01?utm_source=meta_biocom_kmmarket_igg&utm_medium=meta_biocom_kmmarket_igg&utm_campaign=meta_biocom_kmmarket_igg&utm_content=meta_biocom_kmmarket_igg,
,,메타광고_바이오컴_설선물특가_바이오밸런스,https://biocom.kr/HealthFood/?idx=97,meta_biocom_2026gift_biobalance,meta_biocom_2026gift_biobalance,meta_biocom_2026gift_biobalance,meta_biocom_2026gift_biobalance,,https://biocom.kr/HealthFood/?idx=97&utm_source=meta_biocom_2026gift_biobalance&utm_medium=meta_biocom_2026gift_biobalance&utm_campaign=meta_biocom_2026gift_biobalance&utm_content=meta_biocom_2026gift_biobalance,
,바이오컴펫,메타광고_바이오컴펫_펫푸드인스스,https://biocompet.kr/thecleanpetfood/?idx=50,meta_biocompet_petfoodstory,meta_biocompet_petfoodstory,meta_biocompet_petfoodstory,meta_biocompet_petfoodstory,,https://biocompet.kr/thecleanpetfood/?idx=50&utm_source=meta_biocompet_petfoodstory&utm_medium=meta_biocompet_petfoodstory&utm_campaign=meta_biocompet_petfoodstory&utm_content=meta_biocompet_petfoodstory,
260129,바이오컴,CRM_설날 오픈_건기식,https://biocom.kr/supplements,crm_seol_supplements,crm_seol_supplements,crm_seol_supplements,crm_seol_supplements,,https://biocom.kr/supplements?utm_source=crm_seol_supplements&utm_medium=crm_seol_supplements&utm_campaign=crm_seol_supplements&utm_content=crm_seol_supplements,
,,CRM_설날 오픈_바이오밸런스,https://biocom.kr/shop_view/?idx=97,crm_seol_biobal,crm_seol_biobal,crm_seol_biobal,crm_seol_biobal,,https://biocom.kr/shop_view/?idx=97&utm_source=crm_seol_biobal&utm_medium=crm_seol_biobal&utm_campaign=crm_seol_biobal&utm_content=crm_seol_biobal,
,,CRM_설날 오픈_영데이즈,https://biocom.kr/shop_view/?idx=300,crm_seol_young,crm_seol_young,crm_seol_young,crm_seol_young,,https://biocom.kr/shop_view/?idx=300&utm_source=crm_seol_young&utm_medium=crm_seol_young&utm_campaign=crm_seol_young&utm_content=crm_seol_young,
,,CRM_설날 오픈_음과검,https://biocom.kr/igg_store/?idx=85,crm_seol_igg,crm_seol_igg,crm_seol_igg,crm_seol_igg,,https://biocom.kr/igg_store/?idx=85&utm_source=crm_seol_igg&utm_medium=crm_seol_igg&utm_campaign=crm_seol_igg&utm_content=crm_seol_igg,
260130,바이오컴,메타광고_바이오컴_설연휴음과검이벤트,https://biocom.kr/igg_store/?idx=85,meta_biocom_seoligg,meta_biocom_seoligg,meta_biocom_seoligg,meta_biocom_seoligg,,https://biocom.kr/igg_store/?idx=85&utm_source=meta_biocom_seoligg&utm_medium=meta_biocom_seoligg&utm_campaign=meta_biocom_seoligg&utm_content=meta_biocom_seoligg,
,,메타광고_바이오컴_설연휴음과검이벤트_리셋데이포함,https://biocom.kr/igg_store/?idx=85,meta_biocom_seoliggresetday,meta_biocom_seoliggresetday,meta_biocom_seoliggresetday,meta_biocom_seoliggresetday,,https://biocom.kr/igg_store/?idx=85&utm_source=meta_biocom_seoliggresetday&utm_medium=meta_biocom_seoliggresetday&utm_campaign=meta_biocom_seoliggresetday&utm_content=meta_biocom_seoliggresetday,
,,틱톡광고_바이오컴_연뜰살뜰공구_종대사,https://biocom.kr/shop_view/?idx=434,tiktok_biocom_yeonddle_acid,tiktok_biocom_yeonddle_acid,tiktok_biocom_yeonddle_acid,tiktok_biocom_yeonddle_acid,,https://biocom.kr/shop_view/?idx=434&utm_source=tiktok_biocom_yeonddle_acid&utm_medium=tiktok_biocom_yeonddle_acid&utm_campaign=tiktok_biocom_yeonddle_acid&utm_content=tiktok_biocom_yeonddle_acid,
,,메타광고_바이오컴_설연휴_바이오밸런스,https://biocom.kr/shop_view/?idx=97,meta_biocom_seol_biobalnce,meta_biocom_seol_biobalnce,meta_biocom_seol_biobalnce,meta_biocom_seol_biobalnce,,https://biocom.kr/shop_view/?idx=97&utm_source=meta_biocom_seol_biobalnce&utm_medium=meta_biocom_seol_biobalnce&utm_campaign=meta_biocom_seol_biobalnce&utm_content=meta_biocom_seol_biobalnce,
,,메타광고_바이오컴_지년툰_파트너십광고,https://biocom.kr/igg_store/?idx=85,meta_biocom_jinyuntoon_igg,meta_biocom_jinyuntoon_igg,meta_biocom_jinyuntoon_igg,meta_biocom_jinyuntoon_igg,,https://biocom.kr/igg_store/?idx=85&utm_source=meta_biocom_jinyuntoon_igg&utm_medium=meta_biocom_jinyuntoon_igg&utm_campaign=meta_biocom_jinyuntoon_igg&utm_content=meta_biocom_jinyuntoon_igg,
,,메타광고_바이오컴_설연휴_바이오밸런스_선물상자추가,https://biocom.kr/shop_view/?idx=97,meta_biocom_seol_bioblancegift,meta_biocom_seol_bioblancegift,meta_biocom_seol_bioblancegift,meta_biocom_seol_bioblancegift,,https://biocom.kr/shop_view/?idx=97&utm_source=meta_biocom_seol_bioblancegift&utm_medium=meta_biocom_seol_bioblancegift&utm_campaign=meta_biocom_seol_bioblancegift&utm_content=meta_biocom_seol_bioblancegift,
260201,바이오컴,메타광고_바이오컴_연뜰_종대사,https://biocom.kr/organicacid_store/?idx=259,meta_biocom_yeonddle_acidbiocom,meta_biocom_yeonddle_acidbiocom,meta_biocom_yeonddle_acidbiocom,meta_biocom_yeonddle_acidbiocom,,https://biocom.kr/organicacid_store/?idx=259&utm_source=meta_biocom_yeonddle_acidbiocom&utm_medium=meta_biocom_yeonddle_acidbiocom&utm_campaign=meta_biocom_yeonddle_acidbiocom&utm_content=meta_biocom_yeonddle_acidbiocom,
260202,바이오컴,메타광고_바이오컴_비니님공구_음과검,https://biocom.kr/bini01,meta_biocom_bini_igg,meta_biocom_bini_igg,meta_biocom_bini_igg,meta_biocom_bini_igg,,https://biocom.kr/bini01?utm_source=meta_biocom_bini_igg&utm_medium=meta_biocom_bini_igg&utm_campaign=meta_biocom_bini_igg&utm_content=meta_biocom_bini_igg,
260203,바이오컴,틱톡광고_바이오컴_연뜰_종대사원복,https://biocom.kr/organicacid_store/?idx=259,tiktok_biocom_yeonddle_acidbiocom,tiktok_biocom_yeonddle_acidbiocom,tiktok_biocom_yeonddle_acidbiocom,tiktok_biocom_yeonddle_acidbiocom,,https://biocom.kr/organicacid_store/?idx=259&utm_source=tiktok_biocom_yeonddle_acidbiocom&utm_medium=tiktok_biocom_yeonddle_acidbiocom&utm_campaign=tiktok_biocom_yeonddle_acidbiocom&utm_content=tiktok_biocom_yeonddle_acidbiocom,
,,메타광고_바이오컴_음과검_식단스토리,https://biocom.kr/igg_store/?idx=85,meta_biocom_sikdanstory_igg,meta_biocom_sikdanstory_igg,meta_biocom_sikdanstory_igg,meta_biocom_sikdanstory_igg,,https://biocom.kr/igg_store/?idx=85&utm_source=meta_biocom_sikdanstory_igg&utm_medium=meta_biocom_sikdanstory_igg&utm_campaign=meta_biocom_sikdanstory_igg&utm_content=meta_biocom_sikdanstory_igg,
,,블로그_바이오컴_종호균,https://biocom.kr/shop_view?idx=251,blog_biocom_hormon,blog_biocom_hormon,blog_biocom_hormon,blog_biocom_hormon,,https://biocom.kr/shop_view?idx=251&utm_source=blog_biocom_hormon&utm_medium=blog_biocom_hormon&utm_campaign=blog_biocom_hormon&utm_content=blog_biocom_hormon,
260204,바이오컴,연뜰 인포크_종대사,https://biocom.kr/organicacid_store/?idx=259,yeonddle_inpock_acid,yeonddle_inpock_acid,yeonddle_inpock_acid,yeonddle_inpock_acid,,https://biocom.kr/organicacid_store/?idx=259&utm_source=yeonddle_inpock_acid&utm_medium=yeonddle_inpock_acid&utm_campaign=yeonddle_inpock_acid&utm_content=yeonddle_inpock_acid,
,,메타광고_바이오컴_자주먹는음식무물_음과검,https://biocom.kr/igg_store/?idx=85,meta_biocom_oftenfood_igg,meta_biocom_oftenfood_igg,meta_biocom_oftenfood_igg,meta_biocom_oftenfood_igg,,https://biocom.kr/igg_store/?idx=85&utm_source=meta_biocom_oftenfood_igg&utm_medium=meta_biocom_oftenfood_igg&utm_campaign=meta_biocom_oftenfood_igg&utm_content=meta_biocom_oftenfood_igg,
,,틱톡광고_바이오컴_영중검,https://biocom.kr/mineraltest_store/?idx=6,tiktok_biocom_mineralcam_mineral,tiktok_biocom_mineralcam_mineral,tiktok_biocom_mineralcam_mineral,tiktok_biocom_mineralcam_mineral,,https://biocom.kr/mineraltest_store/?idx=6&utm_source=tiktok_biocom_mineralcam_mineral&utm_medium=tiktok_biocom_mineralcam_mineral&utm_campaign=tiktok_biocom_mineralcam_mineral&utm_content=tiktok_biocom_mineralcam_mineral,
,,메타광고_바이오컴_연뜰지연성스토리_음과검,https://biocom.kr/igg_store/?idx=85,meta_biocom_yeonddlesinhangstory_igg,meta_biocom_yeonddlesinhangstory_igg,meta_biocom_yeonddlesinhangstory_igg,meta_biocom_yeonddlesinhangstory_igg,,https://biocom.kr/igg_store/?idx=85&utm_source=meta_biocom_yeonddlesinhangstory_igg&utm_medium=meta_biocom_yeonddlesinhangstory_igg&utm_campaign=meta_biocom_yeonddlesinhangstory_igg&utm_content=meta_biocom_yeonddlesinhangstory_igg,
,,메타광고_바이오컴_두쫀쿠인스타,https://biocom.kr/igg_store/?idx=85,meta_biocom_dujjonkuinsta_igg,meta_biocom_dujjonkuinsta_igg,meta_biocom_dujjonkuinsta_igg,meta_biocom_dujjonkuinsta_igg,,https://biocom.kr/igg_store/?idx=85&utm_source=meta_biocom_dujjonkuinsta_igg&utm_medium=meta_biocom_dujjonkuinsta_igg&utm_campaign=meta_biocom_dujjonkuinsta_igg&utm_content=meta_biocom_dujjonkuinsta_igg,
260205,바이오컴,구글광고_바이오컴_설선물리스트_음과검,https://biocom.kr/igg_store/?idx=85,google_testpm_seol_igg,google_testpm_seol_igg,google_testpm_seol_igg,google_testpm_seol_igg,,https://biocom.kr/igg_store/?idx=85&utm_source=google_testpm_seol_igg&utm_medium=google_testpm_seol_igg&utm_campaign=google_testpm_seol_igg&utm_content=google_testpm_seol_igg,
,,구글광고_바이오컴_설선물사이트링크1_방탄젤리,https://biocom.kr/HealthFood/?idx=279,google_sitelink1_seol_bangtanjellly,google_sitelink1_seol_bangtanjellly,google_sitelink1_seol_bangtanjellly,google_sitelink1_seol_bangtanjellly,,https://biocom.kr/HealthFood/?idx=279&utm_source=google_sitelink1_seol_bangtanjellly&utm_medium=google_sitelink1_seol_bangtanjellly&utm_campaign=google_sitelink1_seol_bangtanjellly&utm_content=google_sitelink1_seol_bangtanjellly,
,,구글광고_바이오컴_설선물사이트링크2_풍성밸런스,https://biocom.kr/HealthFood/?idx=171,google_sitelink2_seol_poongsung,google_sitelink2_seol_poongsung,google_sitelink2_seol_poongsung,google_sitelink2_seol_poongsung,,https://biocom.kr/HealthFood/?idx=171&utm_source=google_sitelink2_seol_poongsung&utm_medium=google_sitelink2_seol_poongsung&utm_campaign=google_sitelink2_seol_poongsung&utm_content=google_sitelink2_seol_poongsung,
,,구글광고_바이오컴_설선물사이트링크3_종합대사기능분석,https://biocom.kr/organicacid_store/?idx=259,google_sitelink3_seol_organicacid,google_sitelink3_seol_organicacid,google_sitelink3_seol_organicacid,google_sitelink3_seol_organicacid,,https://biocom.kr/organicacid_store/?idx=259&utm_source=google_sitelink3_seol_organicacid&utm_medium=google_sitelink3_seol_organicacid&utm_campaign=google_sitelink3_seol_organicacid&utm_content=google_sitelink3_seol_organicacid,
,,구글광고_바이오컴_설선물사이트링크4_종합호르몬분석,https://biocom.kr/shop_view?idx=251,google_sitelink4_seol_hormone,google_sitelink4_seol_hormone,google_sitelink4_seol_hormone,google_sitelink4_seol_hormone,,https://biocom.kr/shop_view?idx=251&utm_source=google_sitelink4_seol_hormone&utm_medium=google_sitelink4_seol_hormone&utm_campaign=google_sitelink4_seol_hormone&utm_content=google_sitelink4_seol_hormone,
260206,바이오컴,메타광고_바이오컴_송율공구_음과검,https://biocom.kr/songyuul_06,meta_biocom_songyuul6_igg,meta_biocom_songyuul6_igg,meta_biocom_songyuul6_igg,meta_biocom_songyuul6_igg,,https://biocom.kr/songyuul_06?utm_source=meta_biocom_songyuul6_igg&utm_medium=meta_biocom_songyuul6_igg&utm_campaign=meta_biocom_songyuul6_igg&utm_content=meta_biocom_songyuul6_igg,
260206,바이오컴,CRM_설날 중간_바이오밸런스,https://biocom.kr/shop_view/?idx=97,crm_seol meddle_biobal,crm_seol meddle_biobal,crm_seol meddle_biobal,crm_seol_biobal,,https://biocom.kr/shop_view/?idx=97&utm_source=crm_seol%20meddle_biobal&utm_medium=crm_seol%20meddle_biobal&utm_campaign=crm_seol%20meddle_biobal&utm_content=crm_seol_biobal,
,,CRM_설날 중간_풍성밸런스,https://biocom.kr/shop_view/?idx=171,crm_seol_meddle_Pung,crm_seol_meddle_Pung,crm_seol_meddle_Pung,crm_seol_meddle_Pung,,https://biocom.kr/shop_view/?idx=171&utm_source=crm_seol_meddle_pung&utm_medium=crm_seol_meddle_pung&utm_campaign=crm_seol_meddle_Pung&utm_content=crm_seol_meddle_Pung,
,,CRM_설날 중간_음과검,https://biocom.kr/igg_store/?idx=85,crm_seol_meddle_igg,crm_seol_meddle_igg,crm_seol_meddle_igg,crm_seol_igg,,https://biocom.kr/igg_store/?idx=85&utm_source=crm_seol_meddle_igg&utm_medium=crm_seol_meddle_igg&utm_campaign=crm_seol_meddle_igg&utm_content=crm_seol_igg,
,,CRM_설날 중간_이미지,https://biocom.kr/supplements,crm_seol_meddle_img,crm_seol_meddle_img,crm_seol_meddle_img,crm_seol_meddle_img,,https://biocom.kr/supplements?utm_source=crm_seol_meddle_img&utm_medium=crm_seol_meddle_img&utm_campaign=crm_seol_meddle_img&utm_content=crm_seol_meddle_img,
260210,바이오컴,틱톡광고_바이오컴_스노검 캠페인,https://biocom.kr/hormon_store/?idx=219,tiktok_biocom_hormoncam_stress,tiktok_biocom_hormoncam_stress,tiktok_biocom_hormoncam_stress,tiktok_biocom_hormoncam_stress,,https://biocom.kr/hormon_store/?idx=219&utm_source=tiktok_biocom_hormoncam_stress&utm_medium=tiktok_biocom_hormoncam_stress&utm_campaign=tiktok_biocom_hormoncam_stress&utm_content=tiktok_biocom_hormoncam_stress,
,,틱톡광고_바이오컴_종호균 캠페인,https://biocom.kr/shop_view?idx=251,tiktok_biocom_hormoncam_allhormon,tiktok_biocom_hormoncam_allhormon,tiktok_biocom_hormoncam_allhormon,tiktok_biocom_hormoncam_allhormon,,https://biocom.kr/shop_view?idx=251&utm_source=tiktok_biocom_hormoncam_allhormon&utm_medium=tiktok_biocom_hormoncam_allhormon&utm_campaign=tiktok_biocom_hormoncam_allhormon&utm_content=tiktok_biocom_hormoncam_allhormon,
260211,바이오컴,네이버블로그_바이오컴_종대사,https://biocom.kr/organicacid_store/?idx=259,blog_biocom_acid,blog_biocom_acid,blog_biocom_acid,blog_biocom_acid,,https://biocom.kr/organicacid_store/?idx=259&utm_source=blog_biocom_acid&utm_medium=blog_biocom_acid&utm_campaign=blog_biocom_acid&utm_content=blog_biocom_acid,
,,메타광고_바이오컴_연뜰공구_종대사음과검,https://biocom.kr/yeonddle_06,meta_biocom_yeonddle06_iggacid,meta_biocom_yeonddle06_iggacid,meta_biocom_yeonddle06_iggacid,meta_biocom_yeonddle06_iggacid,,https://biocom.kr/yeonddle_06?utm_source=meta_biocom_yeonddle06_iggacid&utm_medium=meta_biocom_yeonddle06_iggacid&utm_campaign=meta_biocom_yeonddle06_iggacid&utm_content=meta_biocom_yeonddle06_iggacid,
260212,,연뜰 인포크 링크,https://biocom.kr/yeonddle_06,yeonddleinpock_biocom_yeonddle06_iggacid,yeonddleinpock_biocom_yeonddle06_iggacid,yeonddleinpock_biocom_yeonddle06_iggacid,yeonddleinpock_biocom_yeonddle06_iggacid,,https://biocom.kr/yeonddle_06?utm_source=yeonddleinpock_biocom_yeonddle06_iggacid&utm_medium=yeonddleinpock_biocom_yeonddle06_iggacid&utm_campaign=yeonddleinpock_biocom_yeonddle06_iggacid&utm_content=yeonddleinpock_biocom_yeonddle06_iggacid,
,,틱톡광고_바이오컴_연뜰공구,https://biocom.kr/yeonddle_06,tiktok_biocom_yeonddle06_iggacid,tiktok_biocom_yeonddle06_iggacid,tiktok_biocom_yeonddle06_iggacid,tiktok_biocom_yeonddle06_iggacid,,https://biocom.kr/yeonddle_06?utm_source=tiktok_biocom_yeonddle06_iggacid&utm_medium=tiktok_biocom_yeonddle06_iggacid&utm_campaign=tiktok_biocom_yeonddle06_iggacid&utm_content=tiktok_biocom_yeonddle06_iggacid,
,,CRM_설날 마감_비밀쿠폰,biocom.kr/?coupon=38D63C0ECF174,crm_seol_end_coupon,crm_seol_end_coupon,crm_seol_end_coupon,crm_seol_end_coupon,,biocom.kr/?coupon=38D63C0ECF174&utm_source=crm_seol_end_coupon&utm_medium=crm_seol_end_coupon&utm_campaign=crm_seol_end_coupon&utm_content=crm_seol_end_coupon,
,,CRM_설날 마감_선물세트,https://biocom.kr/supplements,crm_seol_end_giftset,crm_seol_end_giftset,crm_seol_end_giftset,crm_seol_end_giftset,,https://biocom.kr/supplements?utm_source=crm_seol_end_giftset&utm_medium=crm_seol_end_giftset&utm_campaign=crm_seol_end_giftset&utm_content=crm_seol_end_giftset,
260217,바이오컴,CRM_설애프터_오픈,,,,,,,"URL과 소스, 매체, 캠페인명은 필수 입력입니다",
,,CRM_설애프터_중간_리셋데이,https://biocom.kr/shop_view?idx=409,crm_seolafter_reset_open,crm_seolafter_reset_open,crm_seolafter_reset_open,crm_seolafter_reset_open,,https://biocom.kr/shop_view?idx=409&utm_source=crm_seolafter_reset_open&utm_medium=crm_seolafter_reset_open&utm_campaign=crm_seolafter_reset_open&utm_content=crm_seolafter_reset_open,
,,CRM_설애프터_중간_영데이즈,https://biocom.kr/shop_view?idx=300,crm_seolafter_young_open,crm_seolafter_young_open,crm_seolafter_young_open,crm_seolafter_young_open,,https://biocom.kr/shop_view?idx=300&utm_source=crm_seolafter_young_open&utm_medium=crm_seolafter_young_open&utm_campaign=crm_seolafter_young_open&utm_content=crm_seolafter_young_open,
260219,바이오컴,메타광고_바이오컴_연뜰_음과검원복,https://biocom.kr/igg_store/?idx=85,meta_biocom_yeonddle_igg,meta_biocom_yeonddle_igg,meta_biocom_yeonddle_igg,meta_biocom_yeonddle_igg,,https://biocom.kr/igg_store/?idx=85&utm_source=meta_biocom_yeonddle_igg&utm_medium=meta_biocom_yeonddle_igg&utm_campaign=meta_biocom_yeonddle_igg&utm_content=meta_biocom_yeonddle_igg,
